lHand.x,lHand.y,lHand.z,lElbow.x,lElbow.y,lElbow.z,lShoulder.x,lShoulder.y,lShoulder.z, rHand.x, rHand.y, rHand.z, rElbow.x, rElbow.y, rElbow.z, rShoulder.x, rShoulder.y, rShoulder.z
-0.356618,-0.265650,1.160471,-0.344800,0.018134,1.273118,-0.269510,0.255384,1.260192,0.181964,-0.272409,1.253077,0.164061,0.035307,1.351441,0.072007,0.262010,1.303486,-0.103292,-0.039126,1.257029,
-0.361464,-0.267967,1.144404,-0.350925,0.021436,1.247205,-0.274191,0.256142,1.238838,0.186103,-0.269770,1.256656,0.157144,0.040818,1.344311,0.058376,0.267678,1.283686,-0.106770,-0.037736,1.241514,
-0.367611,-0.268838,1.123319,-0.359011,0.023575,1.221416,-0.278454,0.255587,1.216934,0.188368,-0.263480,1.258613,0.151909,0.044713,1.339146,0.050903,0.270545,1.271627,-0.110488,-0.036509,1.226531,
-0.372859,-0.264420,1.098933,-0.365664,0.026482,1.195709,-0.282362,0.255223,1.197407,0.188548,-0.256810,1.257009,0.146845,0.048127,1.333225,0.042419,0.271352,1.257665,-0.114218,-0.036490,1.211860,
-0.376432,-0.265039,1.073641,-0.373233,0.030438,1.171765,-0.282291,0.255419,1.177421,0.186567,-0.246604,1.248099,0.140256,0.055243,1.325315,0.038360,0.270677,1.249984,-0.116902,-0.036649,1.197243,
-0.377728,-0.261923,1.047696,-0.376907,0.035270,1.150242,-0.282188,0.257758,1.163323,0.182978,-0.241354,1.234089,0.136528,0.057364,1.320283,0.029851,0.274276,1.236031,-0.118201,-0.037066,1.186352,
-0.379034,-0.260220,1.019399,-0.379280,0.040516,1.129383,-0.281760,0.259886,1.149189,0.178441,-0.232345,1.216882,0.129287,0.061267,1.311811,0.026665,0.272820,1.228609,-0.120479,-0.037157,1.175909,
-0.377174,-0.253719,0.992850,-0.380668,0.043733,1.110754,-0.280349,0.260687,1.135488,0.171821,-0.225600,1.197642,0.123562,0.062743,1.304364,0.020336,0.275669,1.216117,-0.121682,-0.037545,1.166267,
-0.374414,-0.250025,0.969263,-0.380221,0.048762,1.093343,-0.279309,0.264167,1.123761,0.165595,-0.223832,1.181083,0.118641,0.064823,1.296665,0.014991,0.278239,1.204675,-0.122884,-0.036747,1.157337,
-0.370067,-0.244537,0.945439,-0.377386,0.056287,1.078145,-0.277852,0.266364,1.112512,0.159734,-0.220937,1.165248,0.114149,0.066593,1.288155,0.011900,0.276140,1.194771,-0.123468,-0.036067,1.149377,
-0.363856,-0.238493,0.925156,-0.374661,0.060738,1.065493,-0.279381,0.270798,1.103266,0.154268,-0.215863,1.147207,0.110793,0.067377,1.279288,0.010430,0.276154,1.187220,-0.123213,-0.033498,1.141839,
-0.355345,-0.231669,0.908446,-0.371451,0.063693,1.055217,-0.275961,0.276517,1.093236,0.146171,-0.212713,1.133704,0.107300,0.067667,1.270704,0.010956,0.276034,1.180732,-0.122272,-0.032209,1.135710,
-0.346446,-0.226643,0.896304,-0.367696,0.067106,1.047360,-0.270413,0.277707,1.085260,0.145514,-0.209481,1.124239,0.106215,0.067964,1.262811,0.012562,0.278138,1.174103,-0.120511,-0.031834,1.130072,
-0.337351,-0.221368,0.886623,-0.363532,0.070494,1.040699,-0.267436,0.280027,1.080654,0.145992,-0.209313,1.116427,0.106649,0.067136,1.255352,0.014954,0.278957,1.167698,-0.119338,-0.031303,1.125021,
-0.327634,-0.216860,0.880488,-0.358695,0.072168,1.036169,-0.264339,0.281447,1.076939,0.146012,-0.209827,1.112001,0.109558,0.066652,1.247271,0.018473,0.278172,1.159301,-0.117004,-0.030802,1.119604,
-0.317518,-0.213421,0.877079,-0.353027,0.072423,1.033105,-0.260760,0.282369,1.073806,0.146431,-0.210445,1.105844,0.115205,0.064841,1.239281,0.027163,0.284384,1.153217,-0.112739,-0.029342,1.114174,
-0.309806,-0.211784,0.876857,-0.343530,0.065860,1.031891,-0.256220,0.283665,1.071480,0.151439,-0.209454,1.099247,0.122507,0.063296,1.230279,0.035257,0.284504,1.148732,-0.106506,-0.027552,1.109040,
-0.300315,-0.210133,0.879571,-0.333931,0.063985,1.032947,-0.251219,0.281181,1.070367,0.159019,-0.212925,1.091994,0.132887,0.060752,1.221979,0.043758,0.284896,1.143327,-0.096857,-0.026359,1.104405,
-0.288858,-0.209815,0.885506,-0.319922,0.058952,1.038548,-0.243733,0.279566,1.070847,0.168317,-0.220458,1.086301,0.145123,0.057541,1.214016,0.055701,0.285606,1.139223,-0.088667,-0.024865,1.100891,
-0.278045,-0.212327,0.892996,-0.309755,0.052778,1.043339,-0.234711,0.277532,1.072268,0.174079,-0.227119,1.082179,0.159312,0.056574,1.206782,0.062667,0.281384,1.132651,-0.080496,-0.024955,1.097988,
-0.266079,-0.216090,0.904762,-0.294856,0.046990,1.052962,-0.223617,0.277241,1.075879,0.182892,-0.233111,1.076827,0.173751,0.053054,1.200299,0.074131,0.275985,1.126934,-0.068944,-0.025910,1.095223,
-0.254200,-0.220785,0.920011,-0.280895,0.041585,1.062931,-0.209078,0.277406,1.080337,0.195625,-0.240107,1.070573,0.188763,0.050820,1.192129,0.090793,0.280802,1.125849,-0.053882,-0.024109,1.094171,
-0.245128,-0.226300,0.933483,-0.267643,0.038662,1.072961,-0.199111,0.276629,1.083588,0.208903,-0.242960,1.066370,0.204759,0.047926,1.184799,0.105004,0.280890,1.124308,-0.041473,-0.022099,1.094208,
-0.237899,-0.230309,0.947696,-0.254536,0.035620,1.083663,-0.187877,0.276774,1.087262,0.223702,-0.247465,1.061037,0.222153,0.044614,1.176733,0.124420,0.274433,1.125076,-0.032301,-0.020723,1.094114,
-0.230145,-0.236149,0.968158,-0.244619,0.034137,1.092431,-0.178302,0.276536,1.090757,0.237942,-0.247980,1.055675,0.237347,0.044369,1.170056,0.135733,0.270849,1.124057,-0.024608,-0.020595,1.094660,
-0.225285,-0.240423,0.979255,-0.233182,0.030931,1.101207,-0.165195,0.274586,1.093619,0.255101,-0.247871,1.049160,0.252122,0.047852,1.163476,0.148340,0.272435,1.125080,-0.016259,-0.020221,1.095505,
-0.220915,-0.244724,0.987073,-0.224042,0.026770,1.108470,-0.155729,0.277716,1.096750,0.269185,-0.248014,1.040457,0.264251,0.048565,1.156937,0.153641,0.268293,1.122185,-0.009697,-0.021288,1.096298,
-0.215584,-0.246690,0.993009,-0.217053,0.024741,1.114340,-0.148564,0.277975,1.098981,0.278738,-0.245491,1.030813,0.276975,0.051503,1.149045,0.159188,0.267807,1.120108,-0.004063,-0.021871,1.096746,
-0.209070,-0.246739,0.996326,-0.210727,0.023905,1.119133,-0.142957,0.276939,1.100732,0.286453,-0.242257,1.016111,0.284220,0.053515,1.143332,0.165068,0.268852,1.119084,0.000956,-0.022319,1.096985,
-0.208325,-0.247117,0.998069,-0.205593,0.022893,1.122086,-0.136213,0.275870,1.102148,0.291538,-0.232345,0.995662,0.290892,0.056832,1.137713,0.172162,0.271465,1.118898,0.004624,-0.022319,1.096709,
-0.206084,-0.247568,1.000157,-0.203327,0.022761,1.123259,-0.132198,0.273917,1.103588,0.290313,-0.217655,0.968722,0.296409,0.061673,1.131432,0.173291,0.271994,1.117418,0.006707,-0.023300,1.096259,
-0.205526,-0.247011,1.001061,-0.201485,0.023383,1.123654,-0.128749,0.273470,1.104224,0.282721,-0.198508,0.943128,0.300104,0.067214,1.126800,0.175116,0.272437,1.116375,0.009452,-0.023943,1.095681,
-0.203560,-0.246470,1.001311,-0.200518,0.024000,1.123361,-0.126613,0.272861,1.104719,0.268349,-0.174485,0.911054,0.303081,0.075494,1.122803,0.174653,0.272019,1.113862,0.015558,-0.026711,1.095813,
-0.202104,-0.244998,1.000809,-0.199761,0.025550,1.122169,-0.125249,0.272424,1.105124,0.250205,-0.144204,0.883036,0.302954,0.087770,1.119477,0.176010,0.273357,1.113438,0.016419,-0.026595,1.095272,
-0.201134,-0.243328,0.999094,-0.199063,0.027003,1.120443,-0.124307,0.272234,1.105374,0.225198,-0.097212,0.858955,0.305497,0.095070,1.117087,0.176785,0.273243,1.113250,0.016891,-0.026467,1.094695,
-0.201269,-0.241309,0.996335,-0.199234,0.028879,1.117584,-0.123729,0.271982,1.105498,0.229917,-0.041225,0.845102,0.313833,0.103366,1.125930,0.177064,0.273477,1.113324,0.017194,-0.026274,1.094101,
-0.201771,-0.239429,0.992077,-0.199379,0.029688,1.115388,-0.122961,0.271618,1.105368,0.240316,0.040377,0.897103,0.317041,0.106387,1.126575,0.177065,0.273469,1.113323,0.016838,-0.026455,1.092929,
-0.202978,-0.237056,0.987249,-0.199964,0.030788,1.113186,-0.122305,0.271399,1.105258,0.135389,0.091191,0.753410,0.315700,0.104221,1.081509,0.174615,0.274507,1.112516,0.015986,-0.027038,1.091812,
-0.203820,-0.234765,0.982935,-0.201296,0.032024,1.110865,-0.118582,0.269278,1.103787,0.118789,0.125981,0.753721,0.325456,0.134342,1.107462,0.163146,0.282889,1.112192,0.015593,-0.030453,1.090136,
-0.205356,-0.231300,0.979382,-0.203521,0.034872,1.108274,-0.118785,0.269369,1.103829,0.088716,0.210154,0.820957,0.293038,0.101766,1.053881,0.215428,0.299243,1.140609,0.015627,-0.022303,1.089073,
-0.206635,-0.229074,0.976187,-0.205595,0.036535,1.105972,-0.119524,0.269346,1.103916,0.096722,0.242745,0.867751,0.291220,0.104869,1.053279,0.217790,0.302741,1.143346,0.015494,-0.019462,1.088389,
-0.208108,-0.227543,0.973615,-0.207769,0.037401,1.104481,-0.124996,0.266442,1.104984,0.096101,0.266808,0.888692,0.292220,0.106330,1.050999,0.220749,0.303859,1.143821,0.014735,-0.017479,1.088019,
-0.209954,-0.226653,0.971907,-0.209478,0.037817,1.103469,-0.133572,0.270586,1.108291,0.086334,0.280831,0.895200,0.290551,0.117528,1.042492,0.220389,0.310640,1.147882,0.012715,-0.012919,1.087867,
-0.211576,-0.226172,0.970578,-0.211376,0.037876,1.102646,-0.138055,0.268118,1.108982,0.032067,0.351580,0.902529,0.289625,0.125154,1.031566,0.218995,0.312709,1.148549,0.011457,-0.011343,1.087335,
-0.213804,-0.225770,0.969730,-0.213773,0.037953,1.101888,-0.142237,0.265853,1.110001,0.019839,0.352184,0.905885,0.311472,0.117196,1.023586,0.153183,0.267563,1.077229,0.003694,-0.024999,1.082920,
-0.216739,-0.225367,0.969501,-0.216130,0.038145,1.101636,-0.144968,0.264386,1.110437,0.015536,0.338383,0.914768,0.292851,0.128811,1.007362,0.187970,0.305930,1.110344,0.003031,-0.023500,1.082484,
-0.219892,-0.225066,0.969631,-0.219655,0.038164,1.101958,-0.146983,0.262815,1.110757,0.044838,0.273855,0.891181,0.288117,0.135897,0.991750,0.188506,0.307351,1.112020,0.001665,-0.021986,1.082385,
-0.224344,-0.224467,0.971047,-0.223113,0.038672,1.103083,-0.151055,0.260751,1.112335,0.004520,0.328888,0.861992,0.279678,0.149307,0.976784,0.189899,0.313039,1.117862,0.000808,-0.019893,1.081199,
-0.229582,-0.225139,0.973722,-0.226708,0.039165,1.104951,-0.154191,0.259074,1.113747,-0.000432,0.302965,0.846356,0.249237,0.164858,0.924319,0.182996,0.283607,1.122001,-0.000888,-0.020715,1.079700,
-0.233881,-0.226500,0.976488,-0.231448,0.037898,1.106327,-0.159073,0.256358,1.116368,-0.000749,0.282429,0.851442,0.265852,0.167043,0.897150,0.128731,0.221481,1.084738,-0.014743,-0.044121,1.075307,
-0.238948,-0.237289,0.975762,-0.241715,0.026726,1.104681,-0.158590,0.255002,1.116545,0.044250,0.296640,0.771900,0.247189,0.181349,0.898192,0.077766,0.185866,1.062444,-0.029866,-0.095503,1.074969,
-0.243594,-0.242980,0.978497,-0.246120,0.021722,1.105033,-0.162470,0.249689,1.118185,-0.030889,0.292795,0.778315,0.224157,0.185816,0.884905,0.067160,0.189532,1.062915,-0.031412,-0.095538,1.075549,
-0.250354,-0.245688,0.983628,-0.247831,0.020751,1.105913,-0.166220,0.248820,1.120483,0.292159,0.232958,1.130794,0.201057,0.194726,0.869062,0.062285,0.193352,1.063710,-0.032685,-0.094124,1.076431,
-0.257590,-0.247743,0.990156,-0.249669,0.020677,1.107058,-0.169447,0.248890,1.122502,0.251904,0.219428,1.246862,0.198732,0.196143,0.869349,0.060758,0.195145,1.064537,-0.033852,-0.091415,1.077177,
-0.261762,-0.248963,0.994090,-0.251380,0.020362,1.108104,-0.172092,0.249058,1.124242,0.251310,0.219680,1.247147,0.196613,0.196102,0.870042,0.059113,0.197569,1.065494,-0.034368,-0.089440,1.077855,
-0.264443,-0.250407,0.997484,-0.253145,0.019601,1.109260,-0.173772,0.248824,1.125361,0.244794,0.216597,1.244503,0.190567,0.192333,0.867568,0.056986,0.199323,1.065857,-0.034931,-0.088327,1.078263,
-0.265973,-0.250964,0.999200,-0.255035,0.019067,1.110628,-0.174840,0.248502,1.125867,0.244597,0.216151,1.244832,0.189476,0.191896,0.868212,0.055169,0.200186,1.065761,-0.035194,-0.088167,1.078484,
-0.267046,-0.251443,1.000964,-0.256691,0.018648,1.111997,-0.175488,0.247807,1.126003,0.244529,0.214736,1.245345,0.189311,0.189907,0.868964,0.053933,0.200090,1.065449,-0.035738,-0.088185,1.078776,
-0.267836,-0.252157,1.001839,-0.258436,0.017783,1.113086,-0.175979,0.247387,1.126031,0.245149,0.212631,1.247214,0.190096,0.187158,0.871030,0.051794,0.199659,1.064879,-0.036185,-0.088592,1.078867,
-0.268384,-0.252890,1.002388,-0.259969,0.016906,1.113834,-0.176222,0.247090,1.125971,0.247469,0.209760,1.251242,0.193067,0.184013,0.875165,0.049122,0.198461,1.063936,-0.037211,-0.089900,1.078943,
-0.269198,-0.254086,1.002632,-0.261328,0.015625,1.114065,-0.176592,0.246776,1.125770,0.250271,0.206870,1.255762,0.199314,0.181274,0.879394,0.048765,0.193800,1.062133,-0.037633,-0.090329,1.078909,
-0.269601,-0.254103,1.002939,-0.261800,0.015535,1.114185,-0.176263,0.246265,1.124350,0.191025,0.405914,1.175615,0.214124,0.179916,0.880347,0.060462,0.184790,1.060305,-0.037545,-0.089877,1.078840,
-0.269307,-0.244920,1.006265,-0.260075,0.026431,1.117539,-0.176548,0.252009,1.123261,-0.007116,0.316232,0.818626,0.225632,0.170021,0.881654,0.104903,0.223072,1.080440,-0.036425,-0.063528,1.078185,
-0.269116,-0.244108,1.006503,-0.258618,0.032024,1.118885,-0.179258,0.256477,1.123314,-0.001227,0.335802,0.822920,0.216496,0.169704,0.906110,0.168144,0.249946,1.128006,-0.024483,-0.027864,1.075548,
-0.268204,-0.243157,1.006014,-0.258150,0.033572,1.118905,-0.180040,0.257544,1.122677,0.006494,0.331566,0.833324,0.221315,0.175901,0.946613,0.177691,0.330149,1.127369,-0.019996,-0.019130,1.076217,
-0.267508,-0.242177,1.005121,-0.257873,0.034257,1.118614,-0.180063,0.258078,1.121439,0.012967,0.329268,0.846358,0.228069,0.173507,0.958319,0.177103,0.330522,1.127845,-0.018610,-0.017161,1.076133,
-0.266219,-0.240919,1.003883,-0.257609,0.035148,1.117847,-0.179297,0.258625,1.119920,-0.005298,0.311713,0.902175,0.232200,0.171783,0.965924,0.176222,0.330891,1.128443,-0.017810,-0.016240,1.076705,
-0.264910,-0.239704,1.001166,-0.257282,0.035884,1.116585,-0.175652,0.261321,1.115673,-0.003916,0.311378,0.902671,0.235235,0.169802,0.970207,0.174301,0.330674,1.128330,-0.017391,-0.016182,1.077006,
-0.263541,-0.238978,0.999565,-0.257039,0.036709,1.114445,-0.173910,0.261808,1.113113,-0.002666,0.310974,0.903033,0.237152,0.169023,0.973749,0.172787,0.330626,1.129179,-0.017147,-0.016194,1.077366,
-0.262139,-0.237712,0.996864,-0.256655,0.037220,1.111580,-0.173948,0.261770,1.112355,-0.002259,0.310678,0.903020,0.238776,0.167840,0.976510,0.172257,0.330357,1.129525,-0.016730,-0.016203,1.078013,
-0.260286,-0.236253,0.993289,-0.256035,0.037639,1.108739,-0.173244,0.262356,1.110744,-0.002597,0.310542,0.902730,0.239640,0.167027,0.979490,0.170938,0.330299,1.130197,-0.016370,-0.016435,1.078670,
-0.258127,-0.235230,0.989209,-0.255542,0.038053,1.105799,-0.173049,0.263727,1.109500,-0.003518,0.310149,0.901823,0.240839,0.164902,0.983026,0.170514,0.329615,1.130738,-0.016070,-0.016509,1.079121,
-0.255988,-0.235205,0.985446,-0.255105,0.038276,1.102973,-0.173210,0.264910,1.108638,-0.000629,0.306223,0.903555,0.249083,0.159128,0.996100,0.169945,0.328591,1.131110,-0.015791,-0.016681,1.079775,
-0.254140,-0.232555,0.979163,-0.254554,0.038361,1.100733,-0.173545,0.265450,1.107836,0.001033,0.302911,0.906271,0.251628,0.155251,1.000133,0.169070,0.325566,1.131029,-0.015674,-0.016790,1.079919,
-0.252484,-0.231382,0.974563,-0.254083,0.038501,1.098804,-0.173891,0.265671,1.107177,0.000662,0.299158,0.911154,0.251719,0.151086,1.005805,0.169207,0.324425,1.131480,-0.015037,-0.015729,1.080420,
-0.250888,-0.231080,0.971483,-0.253658,0.038755,1.096976,-0.173866,0.265433,1.106358,0.025875,0.236407,0.865585,0.249614,0.145525,1.012743,0.170010,0.323368,1.132490,-0.014485,-0.014698,1.080779,
-0.249487,-0.229875,0.967840,-0.253236,0.038826,1.095396,-0.173574,0.265669,1.105491,0.064624,0.167927,0.875728,0.261197,0.103600,1.004239,0.155109,0.274198,1.109838,-0.014525,-0.015944,1.080635,
-0.248519,-0.229314,0.965619,-0.252872,0.039137,1.094160,-0.173333,0.265881,1.104859,0.049650,0.145027,0.856158,0.265767,0.094567,1.036499,0.154383,0.273469,1.109938,-0.014435,-0.016522,1.080370,
-0.247526,-0.229702,0.964634,-0.252488,0.039238,1.093217,-0.172692,0.266282,1.104200,-0.003765,0.077966,0.777489,0.260870,0.090570,1.039904,0.154174,0.272762,1.110855,-0.014524,-0.016585,1.080245,
-0.246909,-0.229502,0.963501,-0.252216,0.039079,1.092262,-0.172609,0.266284,1.103708,0.076992,-0.020502,0.829941,0.248792,0.082600,1.049477,0.152026,0.271953,1.111898,-0.016192,-0.017105,1.079475,
-0.246362,-0.229880,0.963234,-0.252001,0.038984,1.091667,-0.172113,0.266067,1.102800,0.102309,-0.100529,0.836299,0.237366,0.076887,1.061647,0.149362,0.272178,1.112411,-0.017665,-0.017177,1.077781,
-0.246143,-0.230109,0.963255,-0.251767,0.038787,1.091320,-0.172100,0.266198,1.102340,0.139628,-0.179288,0.878620,0.230495,0.076022,1.085739,0.135018,0.269248,1.106993,-0.017732,-0.019639,1.076529,
-0.245869,-0.230428,0.963672,-0.251653,0.038698,1.091208,-0.172128,0.266225,1.101922,0.169673,-0.237958,0.921349,0.224948,0.074150,1.096984,0.132400,0.268014,1.105938,-0.016982,-0.021381,1.075899,
-0.245802,-0.230531,0.964188,-0.251584,0.038563,1.091130,-0.172243,0.266347,1.101469,0.204378,-0.269007,0.972393,0.219399,0.047186,1.102687,0.130024,0.266874,1.104722,-0.016068,-0.023005,1.075380,
-0.246435,-0.230624,0.965570,-0.251541,0.038211,1.091152,-0.172366,0.266284,1.101024,0.217256,-0.270995,1.025143,0.222350,0.041353,1.107461,0.128707,0.267267,1.104118,-0.015029,-0.024329,1.075141,
-0.247707,-0.230742,0.967969,-0.251597,0.037869,1.091321,-0.172267,0.265864,1.100107,0.230946,-0.267713,1.054955,0.228629,0.042061,1.116136,0.126959,0.267069,1.103147,-0.015034,-0.024889,1.074861,
-0.249511,-0.231415,0.970797,-0.251897,0.037635,1.091509,-0.172171,0.265627,1.099238,0.241765,-0.260350,1.073203,0.236501,0.044837,1.126556,0.128261,0.268546,1.104712,-0.014961,-0.024784,1.074764,
-0.251742,-0.232537,0.973990,-0.252307,0.037363,1.091780,-0.172033,0.265409,1.098307,0.246211,-0.256353,1.081125,0.243341,0.049214,1.136863,0.127579,0.268344,1.104369,-0.014922,-0.025080,1.074599,
-0.254261,-0.235567,0.978670,-0.252774,0.037109,1.092066,-0.172134,0.265576,1.097644,0.248533,-0.254124,1.083751,0.248713,0.058358,1.144740,0.127885,0.269623,1.105047,-0.014931,-0.025086,1.074533,
-0.256442,-0.237046,0.982529,-0.253266,0.036818,1.092352,-0.171975,0.266250,1.096519,0.249099,-0.252411,1.082831,0.251896,0.061732,1.149439,0.127232,0.270071,1.104920,-0.014969,-0.025173,1.074446,
-0.258475,-0.239137,0.985621,-0.253628,0.036560,1.092441,-0.172071,0.266325,1.095703,0.247036,-0.246457,1.071122,0.254575,0.068821,1.152712,0.126537,0.270313,1.104845,-0.015000,-0.025409,1.074387,
-0.260469,-0.241984,0.988333,-0.253952,0.036330,1.092403,-0.172020,0.266374,1.095079,0.236525,-0.236000,1.040930,0.255185,0.073956,1.153370,0.126140,0.270390,1.104881,-0.015144,-0.025701,1.074332,
-0.261311,-0.242639,0.989610,-0.254173,0.035962,1.092184,-0.172012,0.266257,1.094448,0.228609,-0.225751,1.009091,0.254551,0.077520,1.152896,0.125443,0.270505,1.105014,-0.015223,-0.026012,1.074295,
-0.262075,-0.243857,0.990514,-0.254425,0.035429,1.091707,-0.172015,0.266307,1.094021,0.217858,-0.215901,0.979927,0.252273,0.085712,1.151204,0.124852,0.270456,1.105187,-0.015411,-0.026536,1.074256,
-0.262539,-0.244427,0.990227,-0.254572,0.034838,1.091021,-0.171975,0.266403,1.093563,0.203471,-0.197921,0.951885,0.250251,0.088550,1.148992,0.124332,0.269575,1.105565,-0.015649,-0.027060,1.074205,
-0.262209,-0.245061,0.989577,-0.254571,0.034443,1.090373,-0.171978,0.266507,1.093264,0.195988,-0.168354,0.939808,0.246638,0.094237,1.145518,0.123953,0.269290,1.106041,-0.015826,-0.027222,1.074194,
-0.261157,-0.245000,0.987660,-0.254552,0.034252,1.089570,-0.171961,0.266599,1.093029,0.187491,-0.151998,0.925455,0.243156,0.097998,1.141447,0.123518,0.268993,1.106438,-0.016213,-0.027720,1.074079,
-0.258882,-0.244815,0.983928,-0.254310,0.033971,1.088757,-0.171959,0.266594,1.092891,0.178427,-0.139712,0.911378,0.240832,0.098082,1.136819,0.123345,0.269244,1.107074,-0.016322,-0.027837,1.074076,
-0.255185,-0.244477,0.978265,-0.253904,0.033554,1.087943,-0.171989,0.266614,1.092844,0.170513,-0.129390,0.900904,0.239559,0.096210,1.132867,0.123309,0.269557,1.107873,-0.016608,-0.027865,1.074048,
-0.250033,-0.243861,0.971932,-0.253383,0.033569,1.087395,-0.171989,0.266638,1.092812,0.162391,-0.121765,0.890978,0.238842,0.094824,1.128961,0.123162,0.269652,1.108326,-0.016899,-0.027918,1.073997,
-0.246135,-0.242178,0.966955,-0.252796,0.033462,1.086805,-0.172000,0.266620,1.092799,0.156406,-0.109135,0.881447,0.237815,0.093023,1.122635,0.123059,0.269979,1.108729,-0.017280,-0.027952,1.073978,
-0.241270,-0.243516,0.960922,-0.252171,0.033417,1.086144,-0.172167,0.266496,1.092776,0.147695,-0.090796,0.868817,0.238632,0.093570,1.121262,0.122725,0.270040,1.109080,-0.017703,-0.028051,1.073920,
-0.238553,-0.242383,0.958480,-0.251439,0.033192,1.085615,-0.172176,0.266500,1.092791,0.138346,-0.058314,0.854130,0.240821,0.093997,1.118010,0.122822,0.269750,1.109709,-0.018113,-0.027983,1.073787,
-0.236625,-0.240279,0.957331,-0.250592,0.032731,1.085116,-0.172289,0.266185,1.092805,0.147319,-0.017362,0.853268,0.247471,0.097638,1.117487,0.123291,0.269235,1.110624,-0.018887,-0.027872,1.073654,
-0.235390,-0.240089,0.956759,-0.249949,0.032435,1.084679,-0.172466,0.266117,1.092898,0.146010,0.043646,0.867349,0.249505,0.100557,1.113491,0.119885,0.268480,1.109464,-0.019021,-0.028411,1.073758,
-0.234706,-0.240008,0.956686,-0.249447,0.032312,1.084636,-0.172595,0.266078,1.093039,0.081811,0.060373,0.802023,0.253111,0.103525,1.108150,0.118957,0.268567,1.109328,-0.019037,-0.028677,1.073951,
-0.234182,-0.239835,0.956830,-0.248981,0.032427,1.084746,-0.172760,0.265897,1.093204,0.123434,0.125506,0.831396,0.257370,0.106316,1.096766,0.118386,0.268475,1.109128,-0.018882,-0.028875,1.074197,
